city,year,income,expend,gdp,gap,gap_to_gdp,income_growth,expend_growth,re_sales_area,re_avg_price,re_completion,re_construction,re_dev_inv,re_land_purchase_area
拉萨,2024,120.64,465.35,990.04,344.71000000000004,0.3481778513999435,0.1053692505039398,0.0292621427939485,,,,,,
拉萨,2025,,,,,,0.0,0.0,,,,,,
昆明,2006,103.72,133.68,1207.29,29.960000000000008,0.0248159100133356,,,913.3,2903.32,585.42,1568.76,188.93,363.62
昆明,2007,133.1,164.65,1405.05,31.55000000000001,0.0224547169139888,0.283262630158118,0.2316726511071214,928.82,3108.12,346.39,1884.1,228.02,434.49
昆明,2008,174.99,233.49,1511.68,58.5,0.0386986663844199,0.3147257700976711,0.4180989978742788,585.92,3750.0,454.21,2177.29,274.2,690.62
昆明,2009,,,1809.0,,,0.0,0.0,853.27,3807.0,741.64,2877.58,382.15,537.94
昆明,2010,253.83,346.31,2120.4,92.48,0.0436144123750235,0.4505400308589062,0.48318985823804,1241.01,3660.0,590.78,3513.74,437.14,325.72
昆明,2011,317.69,441.73,2509.58,124.04000000000002,0.049426597279226,0.2515857069692313,0.2755334815627617,1121.3,4715.23,565.62,4443.6,633.03,445.81
昆明,2012,378.4,525.54,3011.1,147.14,0.0488658629736641,0.1910982404230539,0.1897312838159055,1051.35,5744.68,629.63,5885.0,919.07,453.1
昆明,2013,450.75,585.76,3415.31,135.01,0.0395308185786941,0.1911997885835095,0.11458690109221,1211.2,5795.0,602.68,7705.66,1291.71,782.36
昆明,2014,477.97,593.66,3712.99,115.68999999999994,0.0311581771025507,0.0603882418191903,0.0134867522534827,1289.37,6384.0,630.54,8772.72,1492.62,324.16
昆明,2015,502.22,615.49,3968.01,113.26999999999998,0.0285457949954763,0.0507354018034604,0.0367718896337971,1305.03,7393.0,721.96,9200.41,1451.31,193.39
昆明,2016,530.0,688.4,4300.08,158.39999999999998,0.036836523971647,0.0553144040460356,0.1184584639880419,1520.87,7030.0,468.97,9518.45,1530.5,231.06
昆明,2017,560.86,775.9,4857.64,215.04,0.044268410174488,0.0582264150943396,0.1271063335270192,1827.25,8010.0,680.33,10090.2,1683.33,408.9
昆明,2018,595.63,756.8,5206.9,161.16999999999996,0.0309531583091666,0.0619940805192025,-0.0246165743008119,1909.72,10472.2,324.26,10293.44,1839.79,209.21
昆明,2019,630.03,820.86,6476.0,190.83000000000004,0.0294672637430512,0.0577539747830029,0.0846458773784355,1916.23,11197.0,485.88,12236.93,2096.25,265.38
昆明,2020,650.47,875.05,6734.0,224.57999999999996,0.0333501633501633,0.0324428995444663,0.0660161294252368,1878.8,11325.0,293.04,11359.07,2263.71,280.09
昆明,2021,689.12,928.16,7222.5,239.04,0.0330965732087227,0.0594185742616877,0.0606936746471631,1297.56,10852.0,710.27,12826.85,2149.06,89.0
昆明,2022,505.25,863.32,7541.37,358.07000000000005,0.0474807627791767,-0.2668185511957278,-0.0698586450611962,822.5,9720.0,965.08,12051.99,1487.0,24.16
昆明,2023,558.0,837.79,7865.0,279.79,0.035574062301335,0.1044037605145966,-0.0295718852800815,749.49,9275.0,1018.63,10361.0,634.26,
昆明,2024,547.22,842.85,8275.22,295.63,0.0357247299769673,-0.0193189964157705,0.0060396996860789,639.02,8821.0,586.16,8558.41,492.74,
昆明,2025,,,,,,0.0,0.0,,,,,,
杭州,2006,301.39,275.48,3441.51,-25.909999999999968,-0.0075286720073456,,,761.76,6218.29,783.26,4548.46,442.65,518.21
杭州,2007,391.62,335.72,4100.17,-55.89999999999998,-0.0136335810466395,0.2993795414579117,0.2186728619137505,1150.28,7615.67,948.47,4775.62,518.79,537.69
杭州,2008,455.35,419.67,4781.16,-35.68000000000001,-0.0074626241330555,0.162734283233747,0.2500595734540687,775.02,8409.0,1030.63,4987.39,615.41,383.2
杭州,2009,520.79,490.4,5088.0,-30.389999999999983,-0.0059728773584905,0.1437136268804215,0.1685371839778873,1456.38,10555.0,836.95,5140.8,704.68,371.44
杭州,2010,671.34,616.58,5949.2,-54.75999999999999,-0.0092045989376722,0.2890800514602816,0.2573001631321372,988.34,14132.0,1100.18,6227.05,956.2,417.88
杭州,2011,785.15,747.51,7019.06,-37.63999999999999,-0.0053625414229255,0.169526618404981,0.2123487625287876,738.04,13285.97,1223.86,7709.15,1201.51,375.14
杭州,2012,859.99,786.28,7802.0,-73.71000000000004,-0.0094475775442194,0.0953193657262942,0.0518655268825833,1089.62,13447.38,1055.09,8288.95,1597.36,112.39
杭州,2013,945.2,855.74,8343.52,-89.46000000000004,-0.010722093313134,0.0990825474714822,0.0883400315409268,1139.13,15022.0,1172.24,9327.52,1853.28,227.65
杭州,2014,1027.32,961.18,9206.16,-66.13999999999999,-0.0071843200639571,0.0868810833685991,0.123214995208825,1122.91,13896.0,1501.64,10506.53,2301.98,128.17
杭州,2015,1233.88,1205.48,10050.21,-28.40000000000009,-0.0028258115999566,0.2010668535607211,0.2541667533656548,1482.17,14422.0,1665.23,11145.9,2472.6,138.75
杭州,2016,1402.38,1404.31,11313.72,1.9299999999998363,0.0001705893375476,0.1365610918403734,0.1649384477552509,2327.86,15753.0,1922.99,11567.82,2606.41,219.28
杭州,2017,1567.42,1540.92,12603.36,-26.5,-0.0021026139061329,0.1176856486829531,0.0972790907990401,2054.11,20354.0,2085.61,11527.37,2734.2,147.17
杭州,2018,1825.06,1717.08,13509.15,-107.98000000000002,-0.0079931009723039,0.1643720253665257,0.114321314539366,1675.98,23917.29,1636.93,11755.16,3068.9,212.38
杭州,2019,1965.97,1952.85,15373.0,-13.120000000000118,-0.0008534443504846,0.077208420545078,0.13730868684045,1513.62,25922.0,1727.56,12000.92,3396.75,110.19
杭州,2020,2093.39,2069.66,16106.0,-23.730000000000015,-0.0014733639637402,0.0648127896153043,0.0598151419719896,1699.34,27043.0,1799.08,13315.09,3575.33,280.17
杭州,2021,2386.59,2392.04,18109.42,5.449999999999818,0.0003009483462198,0.1400599028370253,0.1557647149773393,2236.25,29465.0,1732.56,13291.26,3628.33,223.62
杭州,2022,2450.61,2542.09,18753.07,91.48000000000002,0.0048781346200915,0.026824884039571,0.0627288841323725,1393.66,32522.0,1028.18,13281.27,3889.1,310.23
杭州,2023,2616.81,2636.23,20059.0,19.420000000000076,0.0009681439752729,0.067819848935571,0.0370325204851125,1447.34,31536.0,1662.21,14362.92,4400.69,
杭州,2024,2640.33,2690.35,21860.32,50.01999999999998,0.0022881641256852,0.0089880426932027,0.0205293164860425,1038.06,28530.0,1727.98,13399.9,4222.17,
杭州,2025,,,,,,0.0,0.0,,,,,,
武汉,2006,178.6,257.81,2590.76,79.21000000000001,0.0305740400500239,,,960.88,3689.64,873.83,2876.92,366.15,449.73
武汉,2007,221.68,307.23,3141.9,85.55000000000001,0.027228746936567,0.2412094064949608,0.1916915557969047,1135.41,4664.03,933.37,3195.41,459.75,502.87
武汉,2008,277.32,377.88,3960.08,100.56,0.0253934263954263,0.2509924215084806,0.229958011912899,732.07,4781.0,869.83,3798.3,560.36,326.35
武汉,2009,316.07,503.64,4621.0,187.57,0.0405907812161869,0.1397302754940141,0.3328040647824706,1086.99,5329.0,945.05,4487.38,778.59,228.78
武汉,2010,390.19,583.55,5565.9,193.36,0.0347401139079034,0.2345050147119309,0.1586649193868636,1211.71,5746.0,904.79,5055.86,1017.4,234.97
武汉,2011,673.26,765.04,6762.2,91.77999999999996,0.0135725059891751,0.7254670801404444,0.3110101962128353,1329.34,7192.9,1170.4,5994.11,1282.25,397.72
武汉,2012,828.58,885.55,8003.8,56.96999999999992,0.0071178690122191,0.2306983928942756,0.1575211753633796,1576.11,7344.05,1054.45,6862.97,1574.86,456.95
武汉,2013,978.52,1122.88,9051.27,144.36000000000013,0.0159491430484341,0.1809601969634795,0.268002936028457,1995.36,7717.0,679.31,8545.13,1905.6,502.82
武汉,2014,1101.02,1175.1,10069.48,74.07999999999993,0.0073568843674151,0.1251890610309447,0.0465054146480476,2273.16,7951.0,765.42,10238.43,2353.63,227.06
武汉,2015,1245.63,1338.05,10905.6,92.41999999999985,0.0084745451877934,0.131341846651287,0.1386690494426006,2627.19,8556.0,804.58,11062.52,2581.79,161.67
武汉,2016,1322.1,1524.68,11912.61,202.58000000000013,0.0170055092880569,0.0613906216131594,0.1394790927095401,3255.66,10048.0,813.17,11803.1,2517.44,222.12
武汉,2017,1402.93,1728.28,13410.34,325.3499999999999,0.0242611298445826,0.0611375841464338,0.1335362174357897,3532.61,11744.0,776.3,11912.98,2686.34,104.8
武汉,2018,1528.7,1929.31,14847.29,400.6099999999999,0.0269820283701604,0.0896480936326118,0.1163179577383293,3646.94,13108.25,458.63,11759.79,2780.01,77.05
武汉,2019,1564.12,2237.1,16223.0,672.98,0.0414830795783763,0.0231700137371622,0.1595337193089756,3332.34,14258.0,697.5,13556.46,2966.21,179.34
武汉,2020,1230.29,2407.81,15616.0,1177.52,0.0754047131147541,-0.213429915863233,0.0763086138304054,2646.37,14244.0,777.86,15565.89,2777.15,203.44
武汉,2021,1578.65,2215.97,17716.76,637.3199999999997,0.0359727173591559,0.2831527526030448,-0.0796740606609326,2759.39,15067.0,771.17,16251.62,3254.62,222.68
武汉,2022,1504.74,2223.15,18866.43,718.4100000000001,0.0380787462174878,-0.0468184841478478,0.0032401160665533,2122.34,14048.0,835.72,15842.6,3366.79,59.57
武汉,2023,1601.2,2204.08,20012.0,602.8799999999999,0.0301259244453327,0.0641040977178781,-0.0085779187189348,1972.96,14305.0,1195.35,14456.27,3446.88,
武汉,2024,1667.31,2481.0,21106.23,813.69,0.0385521241832387,0.0412877841618786,0.125639722696091,1998.3,12771.0,936.89,14437.71,3332.08,
武汉,2025,,,,,,0.0,0.0,,,,,,
沈阳,2006,175.63,268.76,2519.63,93.13,0.0369617761337974,,,1243.79,3376.17,1185.34,3455.96,538.29,1070.91
沈阳,2007,230.81,339.68,3221.15,108.87,0.0337984881175977,0.3141832261003245,0.2638785533561543,1462.04,3698.98,1290.13,5019.85,730.36,1928.89
沈阳,2008,291.04,406.74,3860.47,115.7,0.0299704440132937,0.2609505654001127,0.1974211022138483,1465.05,4127.0,1291.65,5848.51,1010.91,1549.85
沈阳,2009,320.21,475.88,4269.0,155.67000000000002,0.03646521433591,0.1002267729521713,0.1699857402763436,1532.93,4464.0,1293.55,6847.89,1188.7,475.73
沈阳,2010,465.35,516.62,5017.5,51.26999999999998,0.0102182361733931,0.4532650448143407,0.085609817601076,1746.52,5411.0,1393.22,8851.45,1450.08,1071.69
沈阳,2011,620.12,639.29,5915.71,19.16999999999996,0.0032405239607756,0.3325883743418931,0.237447253300298,2165.17,5884.18,1983.28,10201.28,1684.72,755.89
沈阳,2012,715.04,766.09,6602.6,51.05000000000007,0.007731802623209,0.1530671482938785,0.1983450390276715,2469.65,6321.26,2066.37,11002.63,1942.96,810.35
沈阳,2013,801.0,881.28,7158.57,80.27999999999997,0.0112145302762981,0.1202170507943611,0.1503609236512679,2262.33,6348.0,1459.8,11568.29,2184.01,860.04
沈阳,2014,785.5,914.37,7098.71,128.87,0.0181540026286466,-0.0193508114856429,0.0375476579520697,1498.4,6217.0,1225.87,11495.78,1975.82,305.24
沈阳,2015,606.24,808.58,7272.31,202.34000000000003,0.0278233463644976,-0.2282113303628262,-0.1156971466692914,1065.06,6861.0,1036.99,8341.31,1337.66,223.0
沈阳,2016,620.95,825.39,5546.45,204.43999999999997,0.0368596129055521,0.0242643177619426,0.0207895322664424,1184.32,7128.0,903.15,7058.07,709.67,105.88
沈阳,2017,656.24,855.02,5864.97,198.78,0.0338927564846879,0.0568322731298815,0.0358981814657313,1300.24,8062.0,823.03,6967.08,814.24,113.2
沈阳,2018,720.64,965.44,6292.4,244.80000000000007,0.0389040747568495,0.0981348287211996,0.1291431779373582,1354.82,8892.07,660.64,6525.79,996.72,217.24
沈阳,2019,730.29,1047.65,6470.0,317.3600000000001,0.0490510046367851,0.0133908747779751,0.0851528836592641,1453.53,10192.0,666.4,6626.56,1174.8,267.03
沈阳,2020,736.08,1074.05,6572.0,337.9699999999999,0.0514257455873402,0.0079283572279507,0.0251992554765425,1381.32,11376.0,649.45,7111.84,1235.89,280.32
沈阳,2021,773.02,1032.5,7249.0,259.48,0.0357952821078769,0.0501847625258122,-0.0386853498440481,1092.7,11591.0,1137.25,8120.52,1222.61,297.64
沈阳,2022,713.67,1053.59,7695.8,339.92,0.0441695470256503,-0.076776797495537,0.0204261501210651,648.89,10798.0,737.36,6901.03,940.31,15.99
沈阳,2023,800.85,1084.06,8122.0,283.2099999999999,0.0348694902733316,0.1221572995922486,0.0289201681868658,530.33,10749.0,867.39,6061.97,610.86,
沈阳,2024,825.58,1160.69,9027.14,335.11,0.0371224994848866,0.0308796903290253,0.0706879693005924,522.57,10542.0,554.39,4916.06,510.47,
沈阳,2025,,,,,,0.0,0.0,,,,,,
济南,2006,128.44,146.98,2185.09,18.539999999999992,0.0084847763707673,,,284.66,3524.99,258.78,1071.07,160.05,111.17
济南,2007,157.02,179.98,2562.81,22.95999999999998,0.0089589161896511,0.2225163500467144,0.2245203429037965,320.24,3776.28,249.16,1219.5,193.21,217.51
济南,2008,186.02,221.32,3017.42,35.29999999999998,0.0116987360062569,0.1846898484269519,0.2296921880208913,371.16,4179.0,249.9,1616.94,274.12,233.56
济南,2009,210.19,259.92,3351.0,49.73000000000002,0.0148403461653237,0.1299322653478118,0.1744080968733057,441.06,4897.0,467.22,2131.75,332.56,128.14
济南,2010,266.13,336.8,3910.5,70.67000000000002,0.0180718578186932,0.2661401589038488,0.2957833179439828,531.49,6259.0,245.75,2363.53,484.5,210.76
济南,2011,325.42,396.88,4406.29,71.45999999999998,0.0162177251156868,0.2227858565362792,0.1783847980997623,596.17,6698.36,553.51,3506.34,528.92,191.84
济南,2012,380.82,465.67,4803.7,84.85000000000002,0.0176634677436143,0.1702415340175771,0.173326950211651,659.56,6832.44,492.25,3819.44,664.01,272.72
济南,2013,482.07,519.32,5230.19,37.25000000000006,0.0071221121986008,0.2658736410902789,0.1152103420877446,822.63,7152.0,805.02,4815.08,721.77,217.71
济南,2014,543.13,571.41,5770.6,28.279999999999973,0.0049007035663535,0.1266621030140851,0.1003042440113992,865.35,7369.0,516.76,5265.66,917.54,273.89
济南,2015,614.32,658.18,6100.23,43.8599999999999,0.007189892840106,0.1310735919577266,0.1518524352041441,1192.12,7686.0,615.99,6633.99,1014.4,274.45
济南,2016,641.22,741.26,6536.12,100.03999999999996,0.0153057165413119,0.0437882536788643,0.1262268680300222,1425.29,8247.0,1134.12,7920.35,1163.94,170.34
济南,2017,677.21,834.06,7201.96,156.8499999999999,0.0217787935506445,0.0561273821777237,0.1251922402395919,1216.27,9644.0,631.29,8014.94,1232.63,144.77
济南,2018,752.82,1018.25,7856.56,265.42999999999995,0.0337845061960959,0.1116492668448487,0.2208354315037288,1236.3,11930.0,1203.81,9117.03,1370.43,265.91
济南,2019,874.19,1197.32,9443.0,323.1299999999999,0.0342189981997246,0.1612204776706252,0.1758605450527866,1151.0,11438.0,1043.4,9431.52,1489.38,280.44
济南,2020,906.08,1288.8,10141.0,382.7199999999999,0.0377398678631298,0.0364794838650637,0.0764039688637958,1335.75,11768.0,1272.97,10353.04,1707.63,106.04
济南,2021,1007.61,1293.08,11432.22,285.4699999999999,0.0249706531189917,0.1120541232562246,0.003320918684047,1548.2,12640.0,1115.66,10156.54,1928.0,189.99
济南,2022,1001.14,1225.57,12027.46,224.42999999999995,0.0186598001573066,-0.0064211351614216,-0.0522086800507315,1241.95,12195.0,714.99,8678.88,1830.8,46.89
济南,2023,1060.82,1365.29,12757.0,304.47,0.023866896605785,0.05961204227181,0.1140040960532651,1170.22,13275.0,985.5,8137.75,1489.24,
济南,2024,1083.05,1397.15,13527.55,314.10000000000014,0.0232192821316498,0.0209554872645689,0.0233357015725597,1036.28,11660.0,590.32,8042.65,1557.55,
济南,2025,,,,,,0.0,0.0,,,,,,
海口,2006,21.13,32.25,350.12,11.12,0.0317605392436878,,,141.64,2785.8,80.22,710.92,50.47,332.5
海口,2007,44.85,43.21,393.69,-1.6400000000000006,-0.0041657141405674,1.1225745385707526,0.33984496124031,170.46,3515.72,130.02,686.75,59.97,97.88
海口,2008,31.03,46.79,443.18,15.759999999999998,0.0355611715330114,-0.3081382385730211,0.0828511918537375,176.29,4533.0,117.38,687.73,76.17,178.95
海口,2009,38.44,66.61,490.0,28.17,0.0574897959183673,0.2388011601675796,0.4235947852105151,191.78,5344.0,118.91,675.61,78.44,72.75
海口,2010,50.37,78.99,595.1,28.62,0.0480927575197445,0.3103537981269511,0.18585797928239,209.76,8015.0,128.85,874.24,103.79,53.91
海口,2011,60.93,99.43,713.3,38.50000000000001,0.0539744847890088,0.2096486003573556,0.2587669325231043,221.8,6634.56,60.95,1180.51,144.64,38.24
海口,2012,73.17,113.85,818.8,40.67999999999999,0.0496824621397166,0.2008862629246677,0.1450266519159206,266.95,6821.26,307.42,1591.47,175.66,34.9
海口,2013,86.73,132.0,904.64,45.27,0.0500420056597099,0.1853218532185321,0.1594202898550725,338.19,7423.0,195.01,1805.89,256.4,14.23
海口,2014,100.12,150.92,1091.7,50.79999999999998,0.0465329302922048,0.1543871786002537,0.1433333333333333,337.66,7903.0,393.66,2252.04,300.47,113.89
海口,2015,111.5,170.93,1161.96,59.43000000000001,0.0511463389445419,0.1136636036755891,0.132586800954148,373.4,7948.0,218.89,2571.66,456.39,65.06
海口,2016,115.51,200.3,1257.67,84.79,0.0674183211812319,0.035964125560538,0.1718247235710526,432.71,9043.0,306.72,3081.9,551.09,76.15
海口,2017,125.36,198.32,1390.58,72.96,0.0524673157962864,0.0852740022508873,-0.0098851722416376,549.59,11988.0,548.1,3336.61,603.25,33.68
海口,2018,169.88,238.25,1510.51,68.37,0.0452628582399322,0.3551372048500318,0.2013412666397742,393.32,13233.06,279.74,3337.73,609.42,86.1
海口,2019,185.34,265.86,1672.0,80.52000000000001,0.0481578947368421,0.0910054155874735,0.1158866736621195,440.56,15385.0,190.18,3439.31,480.73,6.52
海口,2020,186.05,307.08,1792.0,121.02999999999996,0.0675390624999999,0.0038307974533291,0.1550440081245767,463.74,15837.0,190.29,3370.64,443.67,2.94
海口,2021,208.32,274.26,2057.06,65.94,0.032055457789272,0.119699005643644,-0.1068776865963266,484.6,15825.0,189.45,3369.06,452.45,32.69
海口,2022,204.82,332.68,2134.77,127.86,0.0598940401073652,-0.0168010752688172,0.2130095529789251,269.44,16018.0,83.23,3542.17,438.09,22.45
海口,2023,266.87,369.54,2358.0,102.67000000000002,0.0435411365564037,0.3029489307684796,0.1107971624383792,325.79,15826.0,110.37,3810.5,482.25,
海口,2024,258.26,372.07,2470.63,113.81,0.0460651736601595,-0.0322628995391014,0.0068463495156139,381.19,12294.0,172.48,3087.01,442.7,
海口,2025,,,,,,0.0,0.0,,,,,,
深圳,2006,500.88,571.42,5813.56,70.53999999999996,0.0121337012088978,,,749.08,9385.34,848.89,3122.1,462.09,92.32
深圳,2007,658.06,727.96,6801.57,69.90000000000009,0.0102770389777654,0.3138076984507265,0.2739491092366386,555.11,14049.69,636.02,3149.56,461.04,34.1
深圳,2008,800.36,889.86,7806.54,89.5,0.0114647462256005,0.2162416800899615,0.2224023297983406,466.71,12665.0,629.73,3272.12,440.49,58.84
深圳,2009,880.82,1000.84,8201.0,120.01999999999998,0.014634800634069,0.1005297616072766,0.1247162474996066,762.15,14615.0,402.01,3112.36,437.46,30.42
深圳,2010,1106.82,1265.27,9581.5,158.45000000000005,0.0165370766581433,0.2565790967507548,0.2642080652252108,465.59,19170.0,344.43,2939.94,458.47,13.87
深圳,2011,1339.57,1590.56,11505.53,250.99,0.0218147273528468,0.21028712889178,0.257091371802066,496.89,21350.13,325.0,2875.98,514.74,39.3
深圳,2012,1482.08,1565.71,12950.1,83.63000000000011,0.0064578651902302,0.1063848847018074,-0.0156234282265365,525.83,19589.82,425.75,3216.69,736.84,97.34
深圳,2013,1731.26,1690.83,14500.23,-40.430000000000064,-0.0027882316349464,0.1681285760552737,0.0799126274980679,588.58,24402.0,353.55,4003.49,876.9,134.87
深圳,2014,2082.44,2166.14,16001.82,83.69999999999982,0.0052306550129922,0.2028464817531741,0.2811104605430468,532.57,24723.0,425.31,4492.18,1069.49,105.73
深圳,2015,2726.85,3521.67,17502.86,794.8200000000002,0.0454108642816088,0.3094494919421446,0.6257813437727942,831.46,33942.0,360.21,4978.41,1331.03,137.72
深圳,2016,3136.49,4211.04,19492.6,1074.5500000000002,0.0551260478335368,0.1502246181491464,0.1957508795543023,736.19,45146.0,490.03,5173.99,1756.52,189.29
深圳,2017,3332.13,4593.8,22490.06,1261.67,0.0560990055162147,0.0623754579163333,0.0908944108818725,671.03,47936.0,285.06,5676.07,2130.86,152.61
深圳,2018,3538.41,4282.54,24221.98,744.1300000000001,0.0307212705154574,0.061906348191697,-0.0677565414253994,722.01,54132.44,261.56,6747.69,2640.71,132.61
深圳,2019,3773.38,4552.73,26927.0,779.3499999999995,0.0289430682957625,0.0664055324284071,0.0630910627804992,806.56,55797.0,572.11,7907.85,3041.65,83.33
深圳,2020,3857.39,4177.72,27670.0,320.3300000000004,0.0115767979761474,0.0222638589275396,-0.082370358004977,908.8,56829.0,640.88,9537.94,3537.84,171.78
深圳,2021,4257.7,4570.22,30664.85,312.52000000000044,0.0101914732992335,0.1037774246316809,0.0939507674042301,799.59,58593.0,664.38,10319.29,2979.08,105.35
深圳,2022,4012.44,4997.38,32387.68,984.94,0.0304109463845511,-0.0576038706343799,0.0934659600631917,679.11,51580.0,707.03,10774.8,3391.54,99.93
深圳,2023,4112.78,5012.07,34606.0,899.29,0.0259865341270299,0.0250072275224051,0.0029395403191272,762.0,45524.0,970.65,10995.05,3787.46,
深圳,2024,3914.18,4700.87,36801.87,786.69,0.0213763594078235,-0.04828850558503,-0.0620901144636846,828.67,42976.0,751.55,9850.79,3219.45,
深圳,2025,,,,,,0.0,0.0,,,,,,
石家庄,2006,77.37,128.25,2026.63,50.88,0.0251057173731761,,,303.53,2068.43,277.44,960.52,132.15,104.05
石家庄,2007,95.87,163.17,2360.72,67.29999999999998,0.0285082517198142,0.2391107664469431,0.2722807017543858,393.58,2451.65,219.98,921.72,197.54,178.33
石家庄,2008,110.04,193.79,2838.37,83.74999999999999,0.0295063716146943,0.1478043183477626,0.1876570447999019,338.86,2610.0,291.34,1571.47,280.4,305.28
石家庄,2009,125.96,240.92,3001.0,114.96,0.0383072309230256,0.1446746637586331,0.243201403581196,349.76,3765.0,291.5,2345.33,378.22,249.61
石家庄,2010,163.63,305.16,3401.0,141.53000000000003,0.0416142311084975,0.2990631946649731,0.2666445293043336,469.31,3881.0,551.22,4251.48,538.0,706.85
石家庄,2011,221.23,403.54,4082.68,182.31000000000003,0.0446544916574407,0.3520136894212553,0.3223882553414601,922.24,4740.5,1096.5,4964.46,789.14,443.02
石家庄,2012,272.28,464.09,4500.2,191.81,0.042622550108884,0.2307553225150296,0.1500470833126825,768.73,4930.94,870.93,4677.18,833.21,274.23
石家庄,2013,315.12,522.94,4863.66,207.82000000000005,0.0427291381387679,0.1573380343763775,0.12680730030813,951.21,5503.0,865.93,5200.29,928.15,83.07
石家庄,2014,343.47,566.49,5170.27,223.02,0.0431350780520166,0.0899657273419649,0.0832791524840323,888.26,5737.0,589.57,4967.87,1025.33,74.77
石家庄,2015,375.05,682.39,5440.6,307.34,0.056490093004448,0.0919439834628934,0.2045931967025014,757.82,8601.0,417.05,4083.9,965.13,56.43
石家庄,2016,410.72,746.12,5927.73,335.4,0.0565815244621465,0.09510731902413,0.0933923416228257,798.42,8281.0,396.48,3963.23,1015.77,58.59
石家庄,2017,460.89,806.73,6460.88,345.84000000000003,0.0535283119327398,0.1221513439813011,0.0812335817294804,1027.34,10170.0,376.05,4242.72,1212.27,124.14
石家庄,2018,519.68,991.61,6082.62,471.93000000000006,0.0775866320763092,0.1275575516934626,0.2291720897946028,844.69,10452.42,141.3,3713.92,1010.71,146.45
石家庄,2019,569.13,1051.39,5810.0,482.2600000000001,0.0830051635111876,0.095154710591133,0.0602857978439104,782.28,9309.0,266.93,3891.35,887.64,168.57
石家庄,2020,632.19,1142.23,5935.0,510.04,0.0859376579612468,0.1108006957988509,0.0863999086923024,656.26,9869.0,244.25,3702.6,926.49,143.37
石家庄,2021,681.36,1152.74,6490.3,471.38,0.0726283838959678,0.0777772505101312,0.0092012992129431,720.29,10269.0,348.29,4543.16,951.32,68.16
石家庄,2022,692.16,1250.43,7100.64,558.2700000000001,0.0786224903670655,0.0158506516379006,0.0847459097454761,606.06,9925.0,357.64,4338.26,767.2,36.72
石家庄,2023,737.89,1274.83,7534.0,536.9399999999999,0.0712689142553756,0.0660685390661119,0.0195132874291241,586.75,10599.0,604.72,3806.5,521.01,
石家庄,2024,746.08,1274.69,8203.44,528.61,0.0644376017865675,0.0110992153301983,-0.0001098185640436,490.5,11521.0,233.87,3427.73,516.11,
石家庄,2025,,,,,,0.0,0.0,,,,,,
福州,2006,115.62,110.06,1664.05,-5.560000000000002,-0.0033412457558366,,,664.58,4396.5,479.54,2126.41,296.78,359.33
福州,2007,146.56,143.09,1974.58,-3.469999999999999,-0.00175733573722,0.2676007611139941,0.3001090314373977,645.63,5178.68,474.07,2431.91,376.47,211.08
福州,2008,168.86,178.2,2284.16,9.339999999999977,0.0040890305407677,0.1521561135371179,0.2453700468236772,370.66,5516.0,329.15,2520.39,313.61,105.98
福州,2009,195.26,205.09,2604.0,9.830000000000013,0.0037749615975422,0.1563425322752574,0.1508978675645342,690.13,6625.0,485.9,2626.72,361.8,295.89
福州,2010,247.82,262.42,3123.4,14.600000000000025,0.0046743932893641,0.2691795554645089,0.2795358135452728,597.8,8414.0,345.81,3599.46,670.69,327.95
福州,2011,320.04,363.3,3736.38,43.25999999999999,0.0115780514829862,0.2914211928012269,0.3844219190610471,621.04,10178.15,541.43,4939.0,963.41,366.12
福州,2012,382.02,410.73,4218.3,28.71000000000004,0.0068060593129933,0.1936632920884888,0.1305532617671345,841.5,11188.3,534.33,5704.68,972.27,214.32
福州,2013,453.97,533.84,4678.5,79.87,0.0170717110184888,0.1883409245589238,0.2997346188493657,1256.49,11236.0,832.55,6871.04,1264.79,390.44
福州,2014,510.87,574.81,5169.16,63.93999999999994,0.0123695145826401,0.1253386787673194,0.0767458414506216,965.6,10719.0,833.86,7598.91,1455.07,212.4
福州,2015,560.46,725.93,5618.08,165.4699999999999,0.0294531227750405,0.097069704621528,0.2629042640176755,914.7,11653.0,1064.05,7800.01,1381.12,207.74
福州,2016,598.91,829.93,6197.64,231.02,0.037275479053317,0.0686043607037074,0.143264502086978,1221.33,11089.0,823.82,7760.77,1679.44,164.35
福州,2017,634.16,938.86,7103.4,304.70000000000005,0.042894951713264,0.0588569234108631,0.1312520333040137,1685.46,11057.0,1155.74,7947.59,1694.18,158.69
福州,2018,680.38,924.76,7856.81,244.38,0.0311042267790617,0.0728838148101425,-0.0150182135781693,1711.05,13530.3,722.66,7921.37,1439.68,339.43
福州,2019,668.08,949.76,9392.0,281.67999999999995,0.0299914821124361,-0.0180781328081365,0.0270340412647605,1708.19,13656.0,389.85,8480.51,1812.77,252.27
福州,2020,675.61,951.4,10020.0,275.79,0.0275239520958083,0.0112711052568554,0.0017267520215633,1888.1,13520.0,1092.27,8662.6,2070.23,83.87
福州,2021,749.85,925.26,11324.48,175.40999999999997,0.0154894529373534,0.1098858809076241,-0.0274752995585453,2138.49,14149.0,899.62,8427.23,2248.81,32.56
福州,2022,698.52,1006.09,12308.23,307.57000000000005,0.0249889707943384,-0.0684536907381476,0.0873592287573223,1419.7,12381.0,1193.12,7478.88,1663.87,54.88
